;Value;tweet;cleaning;tweet_tokens;tweet_stopwords
1100;Negatif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Kabupaten Bekasi emang kacau data kependudukannya ?????????;cipeng kabupaten bekasi emang kacau data kependudukannya;['cipeng', 'kabupaten', 'bekasi', 'emang', 'kacau', 'data', 'kependudukannya'];['cipeng', 'kabupaten', 'bekasi', 'emang', 'kacau', 'data', 'kependudukannya']
1101;Negatif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Hi Kak.. Persis sama kyk mamaku. Mau sharing ya..  Mamaku di kota Medan (Sumut), Vaksin kedua (yg ntah siapa) di Klinik Polres Metro Depok. Krna Ibu2 ga ngeh begituan, jadi tw nya pas dateng ;cipeng hi kak persis sama kyk mamaku mau sharing ya mamaku di kota medan sumut vaksin kedua yg ntah siapa di klinik polres metro depok krna ibu ga ngeh begituan jadi tw nya pas dateng;['cipeng', 'hi', 'kak', 'persis', 'sama', 'kyk', 'mamaku', 'mau', 'sharing', 'ya', 'mamaku', 'di', 'kota', 'medan', 'sumut', 'vaksin', 'kedua', 'yg', 'ntah', 'siapa', 'di', 'klinik', 'polres', 'metro', 'depok', 'krna', 'ibu', 'ga', 'ngeh', 'begituan', 'jadi', 'tw', 'nya', 'pas', 'dateng'];['cipeng', 'hi', 'persis', 'kyk', 'mamaku', 'sharing', 'mamaku', 'kota', 'medan', 'sumut', 'vaksin', 'klinik', 'polres', 'metro', 'depok', 'krna', 'ngeh', 'begituan', 'pas', 'dateng']
1102;Negatif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Gw kmren ini ngandelin emailnya pedulilindungi kalo ada trouble, ngurusin punya nyokap gt2 aman sih.  Tp udah seminggu ini gada respon.;cipeng gw kmren ini ngandelin emailnya pedulilindungi kalo ada trouble ngurusin punya nyokap gt aman sih tp udah seminggu ini gada respon;['cipeng', 'gw', 'kmren', 'ini', 'ngandelin', 'emailnya', 'pedulilindungi', 'kalo', 'ada', 'trouble', 'ngurusin', 'punya', 'nyokap', 'gt', 'aman', 'sih', 'tp', 'udah', 'seminggu', 'ini', 'gada', 'respon'];['cipeng', 'kmren', 'ngandelin', 'emailnya', 'pedulilindungi', 'trouble', 'ngurusin', 'nyokap', 'aman', 'seminggu', 'gada', 'respon']
1103;Negatif;"@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Gw dari Agustus (vaksin kedua) sampe sekarang status sertifikat vaksinnya masih berstatus ""blom vaksin""";cipeng gw dari agustus vaksin kedua sampe sekarang status sertifikat vaksinnya masih berstatus blom vaksin;['cipeng', 'gw', 'dari', 'agustus', 'vaksin', 'kedua', 'sampe', 'sekarang', 'status', 'sertifikat', 'vaksinnya', 'masih', 'berstatus', 'blom', 'vaksin'];['cipeng', 'agustus', 'vaksin', 'sampe', 'status', 'sertifikat', 'vaksinnya', 'berstatus', 'vaksin']
1104;Negatif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng dr juli faksin ke?? sampe skrng masih blm keluar juga sertifikate.sudah email juga.jawabane on proses kalo masih tidak keluar suruh nanya ke RS tmpt faksin;cipeng dr juli faksin ke sampe skrng masih blm keluar juga sertifikatesudah email jugajawabane on proses kalo masih tidak keluar suruh nanya ke rs tmpt faksin;['cipeng', 'dr', 'juli', 'faksin', 'ke', 'sampe', 'skrng', 'masih', 'blm', 'keluar', 'juga', 'sertifikatesudah', 'email', 'jugajawabane', 'on', 'proses', 'kalo', 'masih', 'tidak', 'keluar', 'suruh', 'nanya', 'ke', 'rs', 'tmpt', 'faksin'];['cipeng', 'juli', 'faksin', 'sampe', 'skrng', 'sertifikatesudah', 'email', 'jugajawabane', 'proses', 'suruh', 'nanya', 'rs', 'tmpt', 'faksin']
1105;Negatif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng cek di web pedulilindungi, ada tulisan di atas (cel sertifikat vaksin disini) klik tulisan disini ny nnti ke buka kok trus isi sesuai permintaan. selain itu biasanya data krg lengkap makanya ;cipeng cek di web pedulilindungi ada tulisan di atas cel sertifikat vaksin disini klik tulisan disini ny nnti ke buka kok trus isi sesuai permintaan selain itu biasanya data krg lengkap makanya;['cipeng', 'cek', 'di', 'web', 'pedulilindungi', 'ada', 'tulisan', 'di', 'atas', 'cel', 'sertifikat', 'vaksin', 'disini', 'klik', 'tulisan', 'disini', 'ny', 'nnti', 'ke', 'buka', 'kok', 'trus', 'isi', 'sesuai', 'permintaan', 'selain', 'itu', 'biasanya', 'data', 'krg', 'lengkap', 'makanya'];['cipeng', 'cek', 'web', 'pedulilindungi', 'tulisan', 'cel', 'sertifikat', 'vaksin', 'klik', 'tulisan', 'nnti', 'buka', 'isi', 'sesuai', 'permintaan', 'data', 'krg', 'lengkap']
1106;Negatif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Bisa jadi petugas salah entry data kak. Beda 1 angka atau mungkin ada NIK yang sama tapi NIK sama satunya bukan atas nama kaka atau mungkin NIK yang sama tadi belum update NIK terbaru.;cipeng bisa jadi petugas salah entry data kak beda angka atau mungkin ada nik yang sama tapi nik sama satunya bukan atas nama kaka atau mungkin nik yang sama tadi belum update nik terbaru;['cipeng', 'bisa', 'jadi', 'petugas', 'salah', 'entry', 'data', 'kak', 'beda', 'angka', 'atau', 'mungkin', 'ada', 'nik', 'yang', 'sama', 'tapi', 'nik', 'sama', 'satunya', 'bukan', 'atas', 'nama', 'kaka', 'atau', 'mungkin', 'nik', 'yang', 'sama', 'tadi', 'belum', 'update', 'nik', 'terbaru'];['cipeng', 'petugas', 'salah', 'entry', 'data', 'beda', 'angka', 'nik', 'nik', 'satunya', 'nama', 'kaka', 'nik', 'nik', 'terbaru']
1107;Negatif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng bisa jadi nik ganda, banyak ditemuin di venue vaksinasi;cipeng bisa jadi nik ganda banyak ditemuin di venue vaksinasi;['cipeng', 'bisa', 'jadi', 'nik', 'ganda', 'banyak', 'ditemuin', 'di', 'venue', 'vaksinasi'];['cipeng', 'nik', 'ganda', 'ditemuin', 'venue', 'vaksinasi']
1108;Negatif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng biasanya admin di observasi atau pas check feoan asal input nik orang;cipeng biasanya admin di observasi atau pas check feoan asal input nik orang;['cipeng', 'biasanya', 'admin', 'di', 'observasi', 'atau', 'pas', 'check', 'feoan', 'asal', 'input', 'nik', 'orang'];['cipeng', 'admin', 'observasi', 'pas', 'check', 'feoan', 'input', 'nik']
1109;Negatif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Aplikasi peduli lindungi, membuka aib lama data kependudukan kita yg amburadul;cipeng aplikasi peduli lindungi membuka aib lama data kependudukan kita yg amburadul;['cipeng', 'aplikasi', 'peduli', 'lindungi', 'membuka', 'aib', 'lama', 'data', 'kependudukan', 'kita', 'yg', 'amburadul'];['cipeng', 'aplikasi', 'peduli', 'lindungi', 'membuka', 'aib', 'data', 'kependudukan', 'amburadul']
1110;Negatif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Apa datanya dipake orang lain?;cipeng apa datanya dipake orang lain;['cipeng', 'apa', 'datanya', 'dipake', 'orang', 'lain'];['cipeng', 'datanya', 'dipake']
1111;Negatif;@anakkosbiasa @deviantie @PLindungi Belom kak, udah beberapa kali email trs ada balasan eh masih dalam pengembangan;belom kak udah beberapa kali email trs ada balasan eh masih dalam pengembangan;['belom', 'kak', 'udah', 'beberapa', 'kali', 'email', 'trs', 'ada', 'balasan', 'eh', 'masih', 'dalam', 'pengembangan'];['belom', 'email', 'trs', 'balasan', 'pengembangan']
1112;Negatif;@anafatimahh @anticurut @Dsinathrya @ccdukcapil Kayaknya yg salah petugas faskesnya deh.. Udah call n lapor  ke @PLindungi tp aplikasi mrk ga punya fitur delete jd ktnya ak di suruh cari faskes yg bs input manual... Bukan solusi yg baik khan?? ðð;kayaknya yg salah petugas faskesnya deh udah call  lapor ke tp aplikasi mrk ga punya fitur delete jd ktnya ak di suruh cari faskes yg bs input manual bukan solusi yg baik khan;['kayaknya', 'yg', 'salah', 'petugas', 'faskesnya', 'deh', 'udah', 'call', 'lapor', 'ke', 'tp', 'aplikasi', 'mrk', 'ga', 'punya', 'fitur', 'delete', 'jd', 'ktnya', 'ak', 'di', 'suruh', 'cari', 'faskes', 'yg', 'bs', 'input', 'manual', 'bukan', 'solusi', 'yg', 'baik', 'khan'];['kayaknya', 'salah', 'petugas', 'faskesnya', 'call', 'lapor', 'aplikasi', 'fitur', 'delete', 'ktnya', 'ak', 'suruh', 'cari', 'faskes', 'input', 'manual', 'solusi']
1113;Negatif;@AmbarwatiDara @diahulumi_ @PLindungi Lama bgt seminggu.;lama bgt seminggu;['lama', 'bgt', 'seminggu'];['seminggu']
1114;Negatif;@alteraldonsfw @PLindungi Pengen tau aja hasilnya. ????;pengen tau aja hasilnya;['pengen', 'tau', 'aja', 'hasilnya'];['pengen', 'hasilnya']
1115;Negatif;@alteraldonsfw @PLindungi Ga ada;ga ada;['ga', 'ada'];[]
1116;Negatif;@alfanrahadi @PLindungi @pedulilindungi Udah coba ke whatsapp-nya tapi robot gini yang jawab. Tapi terima kasih Alfan atas infonya hahaha;udah coba ke whatsappnya tapi robot gini yang jawab tapi terima kasih alfan atas infonya hahaha;['udah', 'coba', 'ke', 'whatsappnya', 'tapi', 'robot', 'gini', 'yang', 'jawab', 'tapi', 'terima', 'kasih', 'alfan', 'atas', 'infonya', 'hahaha'];['coba', 'whatsappnya', 'robot', 'gini', 'terima', 'kasih', 'alfan', 'infonya', 'hahaha']
1117;Negatif;@alfanrahadi @PLindungi @pedulilindungi Haha ape tuh 2 akun itu ga aktif ð;haha ape tuh akun itu ga aktif;['haha', 'ape', 'tuh', 'akun', 'itu', 'ga', 'aktif'];['ape', 'akun', 'aktif']
1118;Negatif;@alandakariza @PLindungi Padahal harusnya ??Pindai di Sini?. ????;padahal harusnya pindai di sini;['padahal', 'harusnya', 'pindai', 'di', 'sini'];['pindai']
1119;Negatif;@akirachiizx @PLindungi maaf nimbrung, kebetulan punyaku juga gini sampe skrg, apa punyamu masih ttp merah? makasih^^;maaf nimbrung kebetulan punyaku juga gini sampe skrg apa punyamu masih ttp merah makasih;['maaf', 'nimbrung', 'kebetulan', 'punyaku', 'juga', 'gini', 'sampe', 'skrg', 'apa', 'punyamu', 'masih', 'ttp', 'merah', 'makasih'];['maaf', 'nimbrung', 'punyaku', 'gini', 'sampe', 'punyamu', 'ttp', 'merah', 'makasih']
1120;Negatif;@akirachiizx @PLindungi maaf nimbrung, kebetulan punyaku juga gini sampe skrg, apa punyamu masih ttp merah? makasih^^;maaf nimbrung kebetulan punyaku juga gini sampe skrg apa punyamu masih ttp merah makasih;['maaf', 'nimbrung', 'kebetulan', 'punyaku', 'juga', 'gini', 'sampe', 'skrg', 'apa', 'punyamu', 'masih', 'ttp', 'merah', 'makasih'];['maaf', 'nimbrung', 'punyaku', 'gini', 'sampe', 'punyamu', 'ttp', 'merah', 'makasih']
1121;Negatif;@adityamanik @KemenkesRI @kemkominfo @PLindungi Gara? data vaksin cg ane di jogja sing masuk, pang 3 cg payu mevaksin;gara data vaksin cg ane di jogja sing masuk pang cg payu mevaksin;['gara', 'data', 'vaksin', 'cg', 'ane', 'di', 'jogja', 'sing', 'masuk', 'pang', 'cg', 'payu', 'mevaksin'];['gara', 'data', 'vaksin', 'cg', 'ane', 'jogja', 'sing', 'pang', 'cg', 'payu', 'mevaksin']
1122;Negatif;@Adella_Jung @PLindungi Ternyata banyak tau yg bermasalah juga;jung ternyata banyak tau yg bermasalah juga;['jung', 'ternyata', 'banyak', 'tau', 'yg', 'bermasalah', 'juga'];['jung', 'bermasalah']
1123;Negatif;@adeilmanafghani @qronoz @kemkominfo @KemenkesRI @PLindungi @CCICPolri Itu nebeng domain doang keknya;itu nebeng domain doang keknya;['itu', 'nebeng', 'domain', 'doang', 'keknya'];['nebeng', 'domain', 'doang', 'keknya']
1124;Negatif;@AdamVelcro @Cute_Tagar dlm setiap vaksin diksh sm satgas surat tlh divaksin tp msh jg pake scan qr sgl dgn aplikasi peduli lindungi,pdhl ga smua orng pny hp android,berarti aplikasi itu sama dgn matiin kebutuhan/nafkah orngkn,sbaiknya boikot aja itu apli;tagar dlm setiap vaksin diksh sm satgas surat tlh divaksin tp msh jg pake scan qr sgl dgn aplikasi peduli lindungipdhl ga smua orng pny hp androidberarti aplikasi itu sama dgn matiin kebutuhannafkah orngknsbaiknya boikot aja itu apli;['tagar', 'dlm', 'setiap', 'vaksin', 'diksh', 'sm', 'satgas', 'surat', 'tlh', 'divaksin', 'tp', 'msh', 'jg', 'pake', 'scan', 'qr', 'sgl', 'dgn', 'aplikasi', 'peduli', 'lindungipdhl', 'ga', 'smua', 'orng', 'pny', 'hp', 'androidberarti', 'aplikasi', 'itu', 'sama', 'dgn', 'matiin', 'kebutuhannafkah', 'orngknsbaiknya', 'boikot', 'aja', 'itu', 'apli'];['tagar', 'vaksin', 'diksh', 'sm', 'satgas', 'surat', 'tlh', 'divaksin', 'pake', 'scan', 'qr', 'sgl', 'aplikasi', 'peduli', 'lindungipdhl', 'smua', 'orng', 'pny', 'hp', 'androidberarti', 'aplikasi', 'matiin', 'kebutuhannafkah', 'orngknsbaiknya', 'boikot', 'apli']
1125;Negatif;@4_Huruf @PLindungi Ini kasusnya sama kaya ibukku, sampe sekarang jd blm vaksin karna ini. Adakah solusinya ? Btw aku tinggal di bekasi jg apakah emmang bekasi seperti ini sistemnya ?;huruf ini kasusnya sama kaya ibukku sampe sekarang jd blm vaksin karna ini adakah solusinya btw aku tinggal di bekasi jg apakah emmang bekasi seperti ini sistemnya;['huruf', 'ini', 'kasusnya', 'sama', 'kaya', 'ibukku', 'sampe', 'sekarang', 'jd', 'blm', 'vaksin', 'karna', 'ini', 'adakah', 'solusinya', 'btw', 'aku', 'tinggal', 'di', 'bekasi', 'jg', 'apakah', 'emmang', 'bekasi', 'seperti', 'ini', 'sistemnya'];['huruf', 'kasusnya', 'kaya', 'ibukku', 'sampe', 'vaksin', 'karna', 'adakah', 'solusinya', 'tinggal', 'bekasi', 'emmang', 'bekasi', 'sistemnya']
1126;Negatif;@115Smrtn @PLindungi Belum juga kak. Gatau ini gimana ya...;belum juga kak gatau ini gimana ya;['belum', 'juga', 'kak', 'gatau', 'ini', 'gimana', 'ya'];['gatau']
1127;Negatif;@0uca @CommuterLine Hampir jarang di cek sih ini app peduli lindungi nya;hampir jarang di cek sih ini app peduli lindungi nya;['hampir', 'jarang', 'di', 'cek', 'sih', 'ini', 'app', 'peduli', 'lindungi', 'nya'];['jarang', 'cek', 'app', 'peduli', 'lindungi']
1128;Negatif;"@_widyasty Wkwk gemes kan, liat di Malang peduli lindungi kaya angin lalu ga ada yang pake wkwk :"")";widyasty wkwk gemes kan liat di malang peduli lindungi kaya angin lalu ga ada yang pake wkwk;['widyasty', 'wkwk', 'gemes', 'kan', 'liat', 'di', 'malang', 'peduli', 'lindungi', 'kaya', 'angin', 'lalu', 'ga', 'ada', 'yang', 'pake', 'wkwk'];['widyasty', 'gemes', 'liat', 'malang', 'peduli', 'lindungi', 'kaya', 'angin', 'pake']
1129;Negatif;"@__Sridiana_3va Ttp konsisten ""NO APLIKASI PEDULI LINDUNGI""????  https://t.co/aIEJUeCMyO";sridianava ttp konsisten no aplikasi peduli lindungi;['sridianava', 'ttp', 'konsisten', 'no', 'aplikasi', 'peduli', 'lindungi'];['sridianava', 'ttp', 'konsisten', 'aplikasi', 'peduli', 'lindungi']
1130;Negatif;@__Sridiana_3va Download karna di paksa????, tapi  setelah itu ku hapus lagi. Beberapa hari lagi mau pergi ada persyaratan administrasi lewat aplikasi peduli lindungi, saya download lagi. Kemudian saya uninstal. Begitu terus. ??? angka 70jt itu mungkin d;sridianava download karna di paksa tapi setelah itu ku hapus lagi beberapa hari lagi mau pergi ada persyaratan administrasi lewat aplikasi peduli lindungi saya download lagi kemudian saya uninstal begitu terus angka jt itu mungkin ;['sridianava', 'download', 'karna', 'di', 'paksa', 'tapi', 'setelah', 'itu', 'ku', 'hapus', 'lagi', 'beberapa', 'hari', 'lagi', 'mau', 'pergi', 'ada', 'persyaratan', 'administrasi', 'lewat', 'aplikasi', 'peduli', 'lindungi', 'saya', 'download', 'lagi', 'kemudian', 'saya', 'uninstal', 'begitu', 'terus', 'angka', 'jt', 'itu', 'mungkin'];['sridianava', 'download', 'karna', 'paksa', 'ku', 'hapus', 'pergi', 'persyaratan', 'administrasi', 'aplikasi', 'peduli', 'lindungi', 'download', 'uninstal', 'angka', 'jt']
1131;Negatif;#infoWisata Duh! Penggunaan Aplikasi PeduliLindungi Lagi-Lagi Terkendala Sinyal  https://t.co/TfR4DcnJrx;duh penggunaan aplikasi pedulilindungi lagilagi terkendala sinyal;['duh', 'penggunaan', 'aplikasi', 'pedulilindungi', 'lagilagi', 'terkendala', 'sinyal'];['penggunaan', 'aplikasi', 'pedulilindungi', 'lagilagi', 'terkendala', 'sinyal']
1132;Negatif;- Untuk memasuki area pameran GIIAS 2021, seluruh pengunjung, peserta, dan panitia wajib menggunakan aplikasi PeduliLindungi.   - Pengunjung usia 12 tahun ke atas wajib menerima vaksin 2x dosis dan terdaftar pada aplikasi PeduliLindungi.;untuk memasuki area pameran giias seluruh pengunjung peserta dan panitia wajib menggunakan aplikasi pedulilindungi pengunjung usia tahun ke atas wajib menerima vaksin  dosis dan terdaftar pada aplikasi pedulilindungi;['untuk', 'memasuki', 'area', 'pameran', 'giias', 'seluruh', 'pengunjung', 'peserta', 'dan', 'panitia', 'wajib', 'menggunakan', 'aplikasi', 'pedulilindungi', 'pengunjung', 'usia', 'tahun', 'ke', 'atas', 'wajib', 'menerima', 'vaksin', 'dosis', 'dan', 'terdaftar', 'pada', 'aplikasi', 'pedulilindungi'];['memasuki', 'area', 'pameran', 'giias', 'pengunjung', 'peserta', 'panitia', 'wajib', 'aplikasi', 'pedulilindungi', 'pengunjung', 'usia', 'wajib', 'menerima', 'vaksin', 'dosis', 'terdaftar', 'aplikasi', 'pedulilindungi']
1133;Negatif;Min @PLindungi kenapa hasil antigen saya tidak masuk di aplikasi padahal sukses terinput di Lab.;min kenapa hasil antigen saya tidak masuk di aplikasi padahal sukses terinput di lab;['min', 'kenapa', 'hasil', 'antigen', 'saya', 'tidak', 'masuk', 'di', 'aplikasi', 'padahal', 'sukses', 'terinput', 'di', 'lab'];['hasil', 'antigen', 'aplikasi', 'sukses', 'terinput', 'lab']
1134;Negatif;Hal baik: halte jembatan besi skrg udh end to end PUNYA ATAP Hal buruk: lu kudu scan pedulilindungi di halte  Dlu udah ga make sense dimintain sertifikat vaksin, skrg makin ga make sense minta peduli lindungi anjir. Peduli lindungi? ACUH HANCURKAN;hal baik halte jembatan besi skrg udh end to end punya atap hal buruk lu kudu scan pedulilindungi di halte dlu udah ga make sense dimintain sertifikat vaksin skrg makin ga make sense minta peduli lindungi anjir peduli lindungi acuh hancurkan;['hal', 'baik', 'halte', 'jembatan', 'besi', 'skrg', 'udh', 'end', 'to', 'end', 'punya', 'atap', 'hal', 'buruk', 'lu', 'kudu', 'scan', 'pedulilindungi', 'di', 'halte', 'dlu', 'udah', 'ga', 'make', 'sense', 'dimintain', 'sertifikat', 'vaksin', 'skrg', 'makin', 'ga', 'make', 'sense', 'minta', 'peduli', 'lindungi', 'anjir', 'peduli', 'lindungi', 'acuh', 'hancurkan'];['halte', 'jembatan', 'besi', 'udh', 'end', 'end', 'atap', 'buruk', 'scan', 'pedulilindungi', 'halte', 'make', 'sense', 'dimintain', 'sertifikat', 'vaksin', 'make', 'sense', 'peduli', 'lindungi', 'anjir', 'peduli', 'lindungi', 'acuh', 'hancurkan']
1135;Negatif;@robbycm1 Sampe lupa check out peduli lindungi;sampe lupa check out peduli lindungi;['sampe', 'lupa', 'check', 'out', 'peduli', 'lindungi'];['sampe', 'lupa', 'check', 'out', 'peduli', 'lindungi']
1136;Negatif;selalu lupa check out peduli lindungi ð¤;selalu lupa check out peduli lindungi;['selalu', 'lupa', 'check', 'out', 'peduli', 'lindungi'];['lupa', 'check', 'out', 'peduli', 'lindungi']
1137;Negatif;Ya ampun scan barcode peduli lindungi mau masuk mall aja aku lama banget loadingnyað­;ya ampun scan barcode peduli lindungi mau masuk mall aja aku lama banget loadingnya;['ya', 'ampun', 'scan', 'barcode', 'peduli', 'lindungi', 'mau', 'masuk', 'mall', 'aja', 'aku', 'lama', 'banget', 'loadingnya'];['ampun', 'scan', 'barcode', 'peduli', 'lindungi', 'mall', 'banget', 'loadingnya']
1138;Negatif;@tvindonesiawkwk kek aplikasi peduli lindungi tracking gps kita. terus guna sertifikat vaksin buat apa aniing?! gw sampe kmarin nunggu diluar mall cuma perkara males donlot apps peduli lindungi..;kek aplikasi peduli lindungi tracking gps kita terus guna sertifikat vaksin buat apa aniing gw sampe kmarin nunggu diluar mall cuma perkara males donlot apps peduli lindungi;['kek', 'aplikasi', 'peduli', 'lindungi', 'tracking', 'gps', 'kita', 'terus', 'guna', 'sertifikat', 'vaksin', 'buat', 'apa', 'aniing', 'gw', 'sampe', 'kmarin', 'nunggu', 'diluar', 'mall', 'cuma', 'perkara', 'males', 'donlot', 'apps', 'peduli', 'lindungi'];['aplikasi', 'peduli', 'lindungi', 'tracking', 'gps', 'sertifikat', 'vaksin', 'aniing', 'sampe', 'kmarin', 'nunggu', 'diluar', 'mall', 'perkara', 'males', 'donlot', 'apps', 'peduli', 'lindungi']
1139;Negatif;Tuhan mengapa aku selalu lupa check-out peduli lindungi;tuhan mengapa aku selalu lupa checkout peduli lindungi;['tuhan', 'mengapa', 'aku', 'selalu', 'lupa', 'checkout', 'peduli', 'lindungi'];['tuhan', 'lupa', 'checkout', 'peduli', 'lindungi']
1140;Negatif;Duh, gimana kalau sertifikat ini ditemukan oleh orang yg tdk bertanggung jawab?   Viral! Sertifikat Vaksin Covid-19 di Bandung Jadi Bungkus Gorengan via @indonesiatechid  https://t.co/eT3ahdVyQv  @kemkominfo @PLindungi @ridwankamil;duh gimana kalau sertifikat ini ditemukan oleh orang yg tdk bertanggung jawab viral sertifikat vaksin covid di bandung jadi bungkus gorengan via;['duh', 'gimana', 'kalau', 'sertifikat', 'ini', 'ditemukan', 'oleh', 'orang', 'yg', 'tdk', 'bertanggung', 'jawab', 'viral', 'sertifikat', 'vaksin', 'covid', 'di', 'bandung', 'jadi', 'bungkus', 'gorengan', 'via'];['sertifikat', 'ditemukan', 'bertanggung', 'viral', 'sertifikat', 'vaksin', 'covid', 'bandung', 'bungkus', 'gorengan', 'via']
1141;Negatif;@susipudjiastuti Bisnis test pcr, belum lagi apk peduli lindungi Aduh... aduh....;bisnis test pcr belum lagi apk peduli lindungi aduh aduh;['bisnis', 'test', 'pcr', 'belum', 'lagi', 'apk', 'peduli', 'lindungi', 'aduh', 'aduh'];['bisnis', 'test', 'pcr', 'apk', 'peduli', 'lindungi', 'aduh', 'aduh']
1142;Negatif;gw gugling dinkes nyuruh hubungi pedulilindungi. sekarang PL nyuruh gw ke dinkes. trs nyuruh juga ke faskes. faskes gw tanya juga ga mau tau.. gedeg bgt perkara vaksin aja;gw gugling dinkes nyuruh hubungi pedulilindungi sekarang pl nyuruh gw ke dinkes trs nyuruh juga ke faskes faskes gw tanya juga ga mau tau gedeg bgt perkara vaksin aja;['gw', 'gugling', 'dinkes', 'nyuruh', 'hubungi', 'pedulilindungi', 'sekarang', 'pl', 'nyuruh', 'gw', 'ke', 'dinkes', 'trs', 'nyuruh', 'juga', 'ke', 'faskes', 'faskes', 'gw', 'tanya', 'juga', 'ga', 'mau', 'tau', 'gedeg', 'bgt', 'perkara', 'vaksin', 'aja'];['gugling', 'dinkes', 'nyuruh', 'hubungi', 'pedulilindungi', 'nyuruh', 'dinkes', 'trs', 'nyuruh', 'faskes', 'faskes', 'gedeg', 'perkara', 'vaksin']
